MS SubClass,Lot Frontage,Lot Area,Lot Shape,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,Bsmt Unf SF,Total Bsmt SF,Heating QC,Electrical,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,Functional,Fireplaces,Garage Yr Blt,Garage Finish,Garage Cars,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Fence,Mo Sold,SalePrice,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,Street_Pave,Alley_None,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_Inside,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 2_Feedr,Condition 2_PosA,Condition 2_PosN,Condition 2_RRNn,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_2.5Fin,House Style_SFoyer,House Style_SLvl,Roof Style_Gable,Roof Style_Gambrel,Roof Matl_CompShg,Roof Matl_WdShake,Roof Matl_WdShngl,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_CBlock,Exterior 2nd_ImStucc,Exterior 2nd_Plywood,Exterior 2nd_Stucco,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkFace,Mas Vnr Type_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Heating_GasW,Heating_Grav,Heating_Wall,Central Air_Y,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_WD ,Mas Vnr Type_CBlock,Exterior 1st_PreCast,Heating_GasA,Exterior 2nd_PreCast,Roof Matl_Roll,Sale Type_VWD,Exterior 2nd_Other,Roof Matl_Metal
20,80.0,9000,2,3,6,6,1958,1958,82.0,3,3,2,3,1,6,0.0,160.0,160.0,4,1,0,0,1142,0.0,0.0,1,0,2,1,3,1,1,1958.0,2,1.0,1,0,28,64,0,0,5,4,113500,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
160,41.0,2665,1,1,5,6,1977,1977,0.0,3,3,3,3,4,2,548.0,36.0,757.0,1,1,550,0,1475,0.0,0.0,2,0,4,1,3,1,1,1977.0,2,1.0,1,104,26,0,0,0,5,7,127000,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,105.0,11751,2,1,6,6,1977,1977,480.0,3,3,2,3,4,3,705.0,1139.0,1844.0,1,1,0,0,1844,0.0,0.0,2,0,3,1,3,1,1,1977.0,2,2.0,1,0,122,0,0,0,2,1,190000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,80.0,9600,1,1,7,6,1973,1973,320.0,3,3,3,3,4,2,916.0,326.0,1242.0,4,1,0,0,1242,0.0,0.0,1,1,3,1,3,1,1,1973.0,3,2.0,1,0,0,0,0,0,5,9,175500,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,60.0,8428,3,1,5,7,1994,1994,0.0,3,2,2,2,4,1,420.0,570.0,990.0,1,1,0,0,990,1.0,0.0,1,0,3,1,3,1,0,1995.0,3,1.0,1,256,0,0,0,0,5,7,146000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,75.0,9937,1,1,5,6,1965,1965,0.0,2,3,3,3,4,3,830.0,136.0,1256.0,2,1,0,0,1256,1.0,0.0,1,1,3,1,3,1,0,1965.0,1,1.0,1,736,68,0,0,0,5,6,147500,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,107.0,13891,1,1,10,5,2006,2006,0.0,1,3,1,2,1,1,1386.0,690.0,2076.0,1,1,0,0,2076,1.0,0.0,2,1,2,1,1,1,1,2006.0,1,3.0,1,216,229,0,0,0,5,9,465000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
85,0.0,9101,2,1,5,6,1978,1978,104.0,3,2,2,3,2,1,1097.0,0.0,1097.0,1,1,0,0,1110,1.0,0.0,1,0,1,1,2,1,1,1978.0,1,2.0,1,303,30,0,0,0,5,7,165500,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,81.0,12150,1,1,5,5,1954,1954,335.0,3,3,3,3,4,6,0.0,1050.0,1050.0,1,3,745,0,1795,0.0,0.0,2,0,4,1,3,1,0,1954.0,3,1.0,1,0,0,0,0,0,5,11,131500,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,70.0,11200,1,1,5,5,1965,1965,0.0,3,3,3,3,4,4,906.0,134.0,1040.0,1,1,0,0,1040,1.0,0.0,1,0,3,1,3,1,0,1965.0,3,1.0,1,0,0,0,0,0,5,2,129500,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70,100.0,9670,2,3,8,6,1935,1950,40.0,3,3,3,4,4,5,210.0,398.0,608.0,3,1,890,0,1873,0.0,0.0,1,1,4,1,3,1,2,1935.0,1,2.0,1,0,0,207,0,0,5,6,257076,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,60.0,10998,1,1,5,5,1941,1960,0.0,3,3,3,3,4,5,408.0,156.0,984.0,1,1,620,0,1604,0.0,0.0,2,0,3,1,3,3,0,1977.0,3,2.0,1,0,68,0,0,0,5,7,117000,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70,60.0,7200,1,3,7,6,1931,2000,0.0,3,4,2,3,4,6,0.0,776.0,776.0,3,1,651,0,1502,0.0,0.0,1,1,3,1,3,1,1,1931.0,2,1.0,2,0,0,112,0,0,2,2,149000,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,80.0,9920,1,1,5,5,1954,1954,110.0,3,3,3,3,4,4,354.0,412.0,1056.0,3,1,0,0,1063,1.0,0.0,1,0,3,1,3,1,0,1954.0,2,1.0,1,0,0,164,0,0,2,2,128000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
160,36.0,2448,1,1,7,5,2003,2004,106.0,2,3,2,3,4,6,0.0,764.0,764.0,1,1,862,0,1626,0.0,0.0,2,1,2,1,2,1,0,2003.0,2,2.0,1,0,27,0,0,0,5,10,155000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
160,0.0,2998,1,1,6,5,2000,2000,513.0,2,3,2,3,4,1,353.0,403.0,756.0,1,1,756,0,1524,0.0,0.0,2,1,2,1,2,1,0,2000.0,3,2.0,1,0,32,0,0,0,5,6,166000,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,65.0,7804,1,1,4,3,1928,1950,0.0,3,3,3,3,4,3,622.0,500.0,1122.0,3,1,653,0,1981,1.0,0.0,2,0,4,1,2,3,2,1981.0,3,2.0,1,431,44,0,0,0,2,12,135000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60,80.0,16692,2,1,7,5,1978,1978,184.0,3,3,2,3,4,3,790.0,133.0,1392.0,3,1,1392,0,2784,1.0,0.0,3,1,5,1,2,1,2,1978.0,2,2.0,1,0,112,0,0,440,2,7,250000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
160,21.0,1476,1,1,4,7,1970,1970,0.0,3,3,3,3,4,1,176.0,370.0,546.0,1,1,546,0,1092,0.0,0.0,1,1,3,1,3,1,0,0.0,4,0.0,1,200,26,0,0,0,5,3,76000,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,75.0,10170,1,1,6,6,1951,1951,522.0,3,3,3,3,4,6,0.0,216.0,216.0,3,1,0,0,1575,0.0,0.0,1,1,2,1,2,1,1,1951.0,3,2.0,1,0,0,0,0,0,5,6,155000,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60,80.0,9364,1,1,6,7,1969,1969,143.0,3,3,3,3,4,2,371.0,292.0,663.0,3,1,689,0,1352,0.0,0.0,1,1,4,1,3,1,0,1969.0,1,1.0,1,379,36,0,0,0,2,3,158000,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
160,24.0,2544,1,1,7,5,2004,2005,0.0,2,3,2,3,4,1,368.0,190.0,600.0,1,1,600,0,1200,1.0,0.0,2,1,2,1,2,1,0,2004.0,2,2.0,1,0,172,0,0,0,5,2,149500,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,82.0,9888,1,1,5,6,1954,1975,0.0,3,2,3,3,4,3,486.0,450.0,936.0,3,2,0,0,936,0.0,0.0,1,0,2,1,3,1,0,1954.0,3,1.0,1,0,0,160,0,0,2,3,121000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,68.0,7942,1,1,6,7,1953,1953,0.0,3,3,3,3,4,4,85.0,0.0,1040.0,3,3,0,0,1040,0.0,1.0,1,0,3,1,3,1,0,1953.0,1,1.0,1,0,0,0,0,0,2,6,136000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60,0.0,15038,3,1,6,5,1996,1996,0.0,3,3,2,3,4,4,138.0,778.0,916.0,2,1,720,0,1636,0.0,0.0,2,1,3,1,3,1,1,1996.0,1,2.0,1,168,84,0,0,0,5,11,173000,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60,92.0,11764,2,1,8,7,1999,2007,348.0,2,3,2,3,4,1,524.0,628.0,1152.0,1,1,1106,0,2270,0.0,0.0,2,1,4,1,2,1,1,1999.0,1,3.0,1,132,57,0,0,0,5,4,290000,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60,75.0,9000,1,1,8,5,2007,2007,0.0,2,3,2,3,2,1,64.0,1120.0,1184.0,1,1,1426,0,2610,0.0,0.0,2,1,4,1,1,1,1,2007.0,1,2.0,1,208,364,0,0,0,5,8,303477,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,0.0,20062,2,3,7,7,1977,2001,0.0,2,2,2,3,1,2,1092.0,328.0,1420.0,2,1,0,0,1483,1.0,0.0,1,1,1,1,3,1,2,1977.0,2,2.0,1,496,0,0,0,0,5,4,270000,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,81.0,7308,1,1,5,5,1920,1950,0.0,4,4,3,3,4,4,360.0,576.0,936.0,2,2,780,0,1740,0.0,0.0,1,0,2,1,1,1,1,1920.0,3,1.0,3,0,0,236,0,0,5,6,122250,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,70.0,8750,1,1,5,5,1955,1955,0.0,3,3,3,3,4,4,172.0,727.0,1382.0,2,2,0,0,1382,0.0,1.0,1,0,3,1,2,1,0,1955.0,3,1.0,1,280,0,0,0,0,3,7,153000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,70.0,8402,1,1,5,5,2007,2007,0.0,3,3,2,3,4,2,206.0,914.0,1120.0,1,1,0,0,1120,0.0,0.0,1,0,3,1,3,1,0,0.0,4,0.0,1,0,30,0,0,0,5,12,147000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70,63.0,4000,1,1,7,8,1930,1995,0.0,3,3,2,3,4,1,246.0,285.0,531.0,3,1,531,0,1098,1.0,0.0,1,0,2,1,3,1,1,1930.0,3,1.0,1,0,0,0,0,0,2,6,148500,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
160,32.0,3363,1,1,7,5,2004,2004,117.0,2,3,2,3,4,6,0.0,976.0,976.0,1,1,732,0,1708,0.0,0.0,2,0,3,1,2,5,0,2004.0,3,2.0,1,0,40,0,0,0,5,4,130000,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,94.0,13615,2,3,9,5,2006,2006,510.0,1,3,1,3,1,6,0.0,1802.0,1802.0,1,1,0,0,1802,0.0,0.0,2,1,3,1,1,1,1,2006.0,1,3.0,1,158,105,0,0,0,5,6,372000,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
120,43.0,3013,1,1,7,5,2005,2005,145.0,2,3,2,3,1,1,16.0,1346.0,1362.0,1,1,0,0,1506,0.0,0.0,2,0,2,1,2,1,1,2005.0,1,2.0,1,142,20,0,0,0,5,4,213490,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,44.0,17485,3,1,7,5,2009,2010,96.0,2,3,2,3,1,1,1346.0,162.0,1508.0,1,1,0,0,1508,1.0,0.0,1,0,1,1,2,1,2,2009.0,2,2.0,1,0,0,0,0,0,5,1,308030,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0.0,23730,3,1,7,5,1996,1997,668.0,2,3,1,3,3,1,700.0,1140.0,1840.0,1,1,0,0,2032,1.0,0.0,3,0,3,1,2,1,0,1996.0,1,3.0,1,0,46,192,0,0,5,9,300000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,79.0,8910,1,1,6,6,1959,1959,0.0,3,3,3,3,3,2,655.0,0.0,655.0,1,1,0,0,1194,0.0,1.0,1,0,3,1,3,1,1,1954.0,1,2.0,1,0,0,192,0,0,5,7,159500,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
160,24.0,2522,1,1,7,5,2004,2004,50.0,2,3,2,3,4,6,0.0,970.0,970.0,1,1,739,0,1709,0.0,0.0,2,0,3,1,2,5,0,2004.0,3,2.0,1,0,40,0,0,0,5,4,137500,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,73.0,8688,1,1,7,5,2005,2005,228.0,2,3,2,3,2,6,0.0,1616.0,1616.0,1,1,0,0,1616,0.0,0.0,2,0,3,1,2,1,0,2005.0,2,3.0,1,208,59,0,0,0,5,4,232000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
